date,Open,High,Low,Close,Adj Close**,Volume
"Jul 17, 2007",1549.52,1555.32,1547.74,1549.37,1549.37,3007140000
"Jul 16, 2007",1552.5,1555.9,1546.69,1549.52,1549.52,2704110000
"Jul 13, 2007",1547.68,1555.1,1544.85,1552.5,1552.5,2801120000
"Jul 12, 2007",1518.74,1547.92,1518.74,1547.7,1547.7,3489600000
"Jul 11, 2007",1509.93,1519.34,1506.1,1518.76,1518.76,3082920000
"Jul 10, 2007",1531.85,1531.85,1510.01,1510.12,1510.12,3244280000
"Jul 09, 2007",1530.43,1534.26,1527.45,1531.85,1531.85,2715330000
"Jul 06, 2007",1524.96,1532.4,1520.47,1530.44,1530.44,2441520000
"Jul 05, 2007",1524.86,1526.57,1517.72,1525.4,1525.4,2622950000
"Jul 03, 2007",1519.12,1526.01,1519.12,1524.87,1524.87,1560790000
"Jul 02, 2007",1504.66,1519.45,1504.66,1519.43,1519.43,2648990000
"Jun 29, 2007",1505.7,1517.53,1493.61,1503.35,1503.35,3165410000
"Jun 28, 2007",1506.32,1514.84,1503.41,1505.71,1505.71,3006710000
"Jun 27, 2007",1492.62,1506.8,1484.18,1506.34,1506.34,3398150000
"Jun 26, 2007",1497.68,1506.12,1490.54,1492.89,1492.89,3398530000
"Jun 25, 2007",1502.56,1514.29,1492.68,1497.74,1497.74,3287250000
"Jun 22, 2007",1522.19,1522.19,1500.74,1502.56,1502.56,4284320000
"Jun 21, 2007",1512.5,1522.9,1504.75,1522.19,1522.19,3161110000
"Jun 20, 2007",1533.68,1537.32,1512.36,1512.84,1512.84,3286900000
"Jun 19, 2007",1531.02,1535.85,1525.67,1533.7,1533.7,2873590000
"Jun 18, 2007",1532.9,1535.44,1529.31,1531.05,1531.05,2480240000
"Jun 15, 2007",1522.97,1538.71,1522.97,1532.91,1532.91,3406030000
"Jun 14, 2007",1515.58,1526.45,1515.58,1522.97,1522.97,2813630000
"Jun 13, 2007",1492.65,1515.7,1492.65,1515.67,1515.67,3077930000
"Jun 12, 2007",1509.12,1511.33,1492.97,1493,1493,3056200000
"Jun 11, 2007",1507.64,1515.53,1503.35,1509.12,1509.12,2525280000
"Jun 08, 2007",1490.71,1507.76,1487.41,1507.67,1507.67,2993460000
"Jun 07, 2007",1517.36,1517.36,1490.37,1490.72,1490.72,3538470000
"Jun 06, 2007",1530.57,1530.57,1514.13,1517.38,1517.38,2964190000
"Jun 05, 2007",1539.12,1539.12,1525.62,1530.95,1530.95,2939450000
"Jun 04, 2007",1536.28,1540.53,1532.31,1539.18,1539.18,2738930000
"Jun 01, 2007",1530.62,1540.56,1530.62,1536.34,1536.34,2927020000
"May 31, 2007",1530.19,1535.56,1528.26,1530.62,1530.62,3335530000
"May 30, 2007",1517.6,1530.23,1510.06,1530.23,1530.23,2980210000
"May 29, 2007",1515.55,1521.8,1512.02,1518.11,1518.11,2571790000
"May 25, 2007",1507.5,1517.41,1507.5,1515.73,1515.73,2316250000
"May 24, 2007",1522.1,1529.31,1505.18,1507.51,1507.51,3365530000
"May 23, 2007",1524.09,1532.43,1521.9,1522.28,1522.28,3084260000
"May 22, 2007",1525.1,1529.24,1522.05,1524.12,1524.12,2860500000
"May 21, 2007",1522.75,1529.87,1522.71,1525.1,1525.1,3465360000
"May 18, 2007",1512.74,1522.75,1512.74,1522.75,1522.75,2959050000
"May 17, 2007",1514.01,1517.14,1509.29,1512.75,1512.75,2868640000
"May 16, 2007",1500.75,1514.15,1500.75,1514.14,1514.14,2915350000
"May 15, 2007",1503.11,1514.83,1500.43,1501.19,1501.19,3071020000
"May 14, 2007",1505.76,1510.9,1498.34,1503.15,1503.15,2776130000
"May 11, 2007",1491.47,1506.24,1491.47,1505.85,1505.85,2720780000
"May 10, 2007",1512.33,1512.33,1491.42,1491.47,1491.47,3031240000
"May 09, 2007",1507.32,1513.8,1503.77,1512.58,1512.58,2935550000
"May 08, 2007",1509.36,1509.36,1500.66,1507.72,1507.72,2795720000
"May 07, 2007",1505.57,1511,1505.54,1509.48,1509.48,2545090000
"May 04, 2007",1502.35,1510.34,1501.8,1505.62,1505.62,2761930000
"May 03, 2007",1495.56,1503.34,1495.56,1502.39,1502.39,3007970000
"May 02, 2007",1486.13,1499.1,1486.13,1495.92,1495.92,3189800000
"May 01, 2007",1482.37,1487.27,1476.7,1486.3,1486.3,3400350000
"Apr 30, 2007",1494.07,1497.16,1482.29,1482.37,1482.37,3093420000
"Apr 27, 2007",1494.21,1497.32,1488.67,1494.07,1494.07,2732810000
"Apr 26, 2007",1495.27,1498.02,1491.17,1494.25,1494.25,3211800000
"Apr 25, 2007",1480.28,1496.59,1480.28,1495.42,1495.42,3252590000
"Apr 24, 2007",1480.93,1483.82,1473.74,1480.41,1480.41,3119750000
"Apr 23, 2007",1484.33,1487.32,1480.19,1480.93,1480.93,2575020000
"Apr 20, 2007",1470.69,1484.74,1470.69,1484.35,1484.35,3329940000
"Apr 19, 2007",1472.48,1474.23,1464.47,1470.73,1470.73,2913610000
"Apr 18, 2007",1471.47,1476.57,1466.41,1472.5,1472.5,2971330000
"Apr 17, 2007",1468.47,1474.35,1467.15,1471.48,1471.48,2920570000
"Apr 16, 2007",1452.84,1468.62,1452.84,1468.33,1468.33,2870140000
"Apr 13, 2007",1447.8,1453.11,1444.15,1452.85,1452.85,2690020000
"Apr 12, 2007",1438.87,1448.02,1433.91,1447.8,1447.8,2770570000
"Apr 11, 2007",1448.23,1448.39,1436.15,1438.87,1438.87,2950190000
"Apr 10, 2007",1444.58,1448.73,1443.99,1448.39,1448.39,2510110000
"Apr 09, 2007",1443.77,1448.1,1443.28,1444.61,1444.61,2349410000
"Apr 05, 2007",1438.94,1444.88,1436.67,1443.76,1443.76,2357230000
"Apr 04, 2007",1437.75,1440.16,1435.08,1439.37,1439.37,2616320000
"Apr 03, 2007",1424.27,1440.57,1424.27,1437.77,1437.77,2921760000
"Apr 02, 2007",1420.83,1425.49,1416.37,1424.55,1424.55,2875880000
"Mar 30, 2007",1422.52,1429.22,1408.9,1420.86,1420.86,2903960000
"Mar 29, 2007",1417.17,1426.24,1413.27,1422.53,1422.53,2854710000
"Mar 28, 2007",1428.35,1428.35,1414.07,1417.23,1417.23,3000440000
"Mar 27, 2007",1437.49,1437.49,1425.54,1428.61,1428.61,2673040000
"Mar 26, 2007",1436.11,1437.65,1423.28,1437.5,1437.5,2754660000
"Mar 23, 2007",1434.54,1438.89,1433.21,1436.11,1436.11,2619020000
"Mar 22, 2007",1435.04,1437.66,1429.88,1434.54,1434.54,3129970000
"Mar 21, 2007",1410.92,1437.77,1409.75,1435.04,1435.04,3184770000
"Mar 20, 2007",1402.04,1411.53,1400.7,1410.94,1410.94,2795940000
"Mar 19, 2007",1386.95,1403.2,1386.95,1402.06,1402.06,2777180000
"Mar 16, 2007",1392.28,1397.51,1383.63,1386.95,1386.95,3393640000
"Mar 15, 2007",1387.11,1395.73,1385.16,1392.28,1392.28,2821900000
"Mar 14, 2007",1377.86,1388.09,1363.98,1387.17,1387.17,3758350000
"Mar 13, 2007",1406.23,1406.23,1377.71,1377.95,1377.95,3485570000
"Mar 12, 2007",1402.8,1409.34,1398.4,1406.6,1406.6,2664000000
"Mar 09, 2007",1401.89,1410.15,1397.3,1402.84,1402.84,2623050000
"Mar 08, 2007",1391.88,1407.93,1391.88,1401.89,1401.89,3014850000
"Mar 07, 2007",1395.02,1401.16,1390.64,1391.97,1391.97,3141350000
"Mar 06, 2007",1374.06,1397.9,1374.06,1395.41,1395.41,3358160000
"Mar 05, 2007",1387.11,1391.86,1373.97,1374.12,1374.12,3480520000
"Mar 02, 2007",1403.16,1403.4,1386.87,1387.17,1387.17,3312260000
"Mar 01, 2007",1406.8,1409.46,1380.87,1403.17,1403.17,3874910000
"Feb 28, 2007",1398.64,1415.89,1396.65,1406.82,1406.82,3925250000
"Feb 27, 2007",1449.25,1449.25,1389.42,1399.04,1399.04,4065230000
"Feb 26, 2007",1451.04,1456.95,1445.48,1449.37,1449.37,2822170000
"Feb 23, 2007",1456.22,1456.22,1448.36,1451.19,1451.19,2579950000
"Feb 22, 2007",1457.29,1461.57,1450.51,1456.38,1456.38,1950770000
"Feb 21, 2007",1459.6,1459.6,1452.02,1457.63,1457.63,2606980000
"Feb 20, 2007",1455.53,1460.53,1449.2,1459.68,1459.68,2337860000
"Feb 16, 2007",1456.77,1456.77,1451.57,1455.54,1455.54,2399450000
"Feb 15, 2007",1455.15,1457.97,1453.19,1456.81,1456.81,2490920000
"Feb 14, 2007",1443.91,1457.65,1443.91,1455.3,1455.3,2699290000
"Feb 13, 2007",1433.22,1444.41,1433.22,1444.26,1444.26,2652150000
"Feb 12, 2007",1438,1439.11,1431.44,1433.37,1433.37,2395680000
"Feb 09, 2007",1448.25,1452.45,1433.44,1438.06,1438.06,2951810000
"Feb 08, 2007",1449.99,1450.45,1442.81,1448.31,1448.31,2816180000
"Feb 07, 2007",1447.41,1452.99,1446.44,1450.02,1450.02,2618820000
"Feb 06, 2007",1446.98,1450.19,1443.4,1448,1448,2608710000
"Feb 05, 2007",1448.33,1449.38,1443.85,1446.99,1446.99,2439430000
"Feb 02, 2007",1445.94,1449.33,1444.49,1448.39,1448.39,2569450000
"Feb 01, 2007",1437.9,1446.64,1437.9,1445.94,1445.94,2914890000
"Jan 31, 2007",1428.65,1441.61,1424.78,1438.24,1438.24,2976690000
"Jan 30, 2007",1420.61,1428.82,1420.61,1428.82,1428.82,2706250000
"Jan 29, 2007",1422.03,1426.94,1418.46,1420.62,1420.62,2730480000
"Jan 26, 2007",1423.9,1427.27,1416.96,1422.18,1422.18,2626620000
"Jan 25, 2007",1440.12,1440.69,1422.34,1423.9,1423.9,2994330000
"Jan 24, 2007",1427.96,1440.14,1427.96,1440.13,1440.13,2783180000
"Jan 23, 2007",1422.95,1431.33,1421.66,1427.99,1427.99,2975070000
"Jan 22, 2007",1430.47,1431.39,1420.4,1422.95,1422.95,2540120000
"Jan 19, 2007",1426.35,1431.57,1425.19,1430.5,1430.5,2777480000
"Jan 18, 2007",1430.59,1432.96,1424.21,1426.37,1426.37,2822430000
"Jan 17, 2007",1431.77,1435.27,1428.57,1430.62,1430.62,2690270000
"Jan 16, 2007",1430.73,1433.93,1428.62,1431.9,1431.9,2599530000
"Jan 12, 2007",1423.82,1431.23,1422.58,1430.73,1430.73,2686480000
"Jan 11, 2007",1414.84,1427.12,1414.84,1423.82,1423.82,2857870000
"Jan 10, 2007",1408.7,1415.99,1405.32,1414.85,1414.85,2764660000
"Jan 09, 2007",1412.84,1415.61,1405.42,1412.11,1412.11,3038380000
"Jan 08, 2007",1409.26,1414.98,1403.97,1412.84,1412.84,2763340000
"Jan 05, 2007",1418.34,1418.34,1405.75,1409.71,1409.71,2919400000
"Jan 04, 2007",1416.6,1421.84,1408.43,1418.34,1418.34,3004460000
"Jan 03, 2007",1418.03,1429.42,1407.86,1416.6,1416.6,3429160000
"Dec 29, 2006",1424.71,1427,1416.84,1418.3,1418.3,1678200000
"Dec 28, 2006",1426.77,1427.26,1422.05,1424.73,1424.73,1508570000
"Dec 27, 2006",1416.63,1427.72,1416.63,1426.84,1426.84,1667370000
"Dec 26, 2006",1410.75,1417.91,1410.45,1416.9,1416.9,1310310000
"Dec 22, 2006",1418.1,1418.82,1410.28,1410.76,1410.76,1647590000
"Dec 21, 2006",1423.2,1426.4,1415.9,1418.3,1418.3,2322410000
"Dec 20, 2006",1425.51,1429.05,1423.51,1423.53,1423.53,2387630000
"Dec 19, 2006",1422.42,1428.3,1414.88,1425.55,1425.55,2717060000
"Dec 18, 2006",1427.08,1431.81,1420.65,1422.48,1422.48,2568140000
"Dec 15, 2006",1425.48,1431.63,1425.48,1427.09,1427.09,3229580000
"Dec 14, 2006",1413.16,1427.23,1413.16,1425.49,1425.49,2729700000
"Dec 13, 2006",1411.32,1416.64,1411.05,1413.21,1413.21,2552260000
"Dec 12, 2006",1413,1413.78,1404.75,1411.56,1411.56,2738170000
"Dec 11, 2006",1409.81,1415.6,1408.56,1413.04,1413.04,2289900000
"Dec 08, 2006",1407.27,1414.09,1403.67,1409.84,1409.84,2440460000
"Dec 07, 2006",1412.86,1418.27,1406.8,1407.29,1407.29,2743150000
"Dec 06, 2006",1414.4,1415.93,1411.05,1412.9,1412.9,2725280000
"Dec 05, 2006",1409.1,1415.27,1408.78,1414.76,1414.76,2755700000
"Dec 04, 2006",1396.67,1411.23,1396.67,1409.12,1409.12,2766320000
"Dec 01, 2006",1400.63,1402.46,1385.93,1396.71,1396.71,2800980000
"Nov 30, 2006",1399.47,1406.3,1393.83,1400.63,1400.63,4006230000
"Nov 29, 2006",1386.11,1401.14,1386.11,1399.48,1399.48,2790970000
"Nov 28, 2006",1381.61,1387.91,1377.83,1386.72,1386.72,2639750000
"Nov 27, 2006",1400.95,1400.95,1381.44,1381.96,1381.96,2711210000
"Nov 24, 2006",1405.94,1405.94,1399.25,1400.95,1400.95,832550000
"Nov 22, 2006",1402.69,1407.89,1402.26,1406.09,1406.09,2237710000
"Nov 21, 2006",1400.43,1403.49,1399.99,1402.81,1402.81,2597940000
"Nov 20, 2006",1401.17,1404.37,1397.85,1400.5,1400.5,2546710000
"Nov 17, 2006",1399.76,1401.21,1394.55,1401.2,1401.2,2726100000
"Nov 16, 2006",1396.53,1403.76,1396.53,1399.76,1399.76,2835730000
"Nov 15, 2006",1392.91,1401.35,1392.13,1396.57,1396.57,2831130000
"Nov 14, 2006",1384.36,1394.49,1379.07,1393.22,1393.22,3027480000
"Nov 13, 2006",1380.58,1387.61,1378.8,1384.42,1384.42,2386340000
"Nov 10, 2006",1378.33,1381.04,1375.6,1380.9,1380.9,2290200000
"Nov 09, 2006",1385.43,1388.92,1377.31,1378.33,1378.33,3012050000
"Nov 08, 2006",1382.5,1388.61,1379.33,1385.72,1385.72,2814820000
"Nov 07, 2006",1379.75,1388.19,1379.19,1382.84,1382.84,2636390000
"Nov 06, 2006",1364.27,1381.4,1364.27,1379.78,1379.78,2533550000
"Nov 03, 2006",1367.31,1371.68,1360.98,1364.3,1364.3,2419730000
"Nov 02, 2006",1367.44,1368.39,1362.21,1367.34,1367.34,2646180000
"Nov 01, 2006",1377.76,1381.95,1366.26,1367.81,1367.81,2821160000
"Oct 31, 2006",1377.93,1381.21,1372.19,1377.94,1377.94,2803030000
"Oct 30, 2006",1377.3,1381.22,1373.46,1377.93,1377.93,2770440000
"Oct 27, 2006",1388.89,1388.89,1375.85,1377.34,1377.34,2458450000
"Oct 26, 2006",1382.21,1389.45,1379.47,1389.08,1389.08,2793350000
"Oct 25, 2006",1377.36,1383.61,1376,1382.22,1382.22,2953540000
"Oct 24, 2006",1377.02,1377.78,1372.42,1377.38,1377.38,2876890000
"Oct 23, 2006",1368.58,1377.4,1363.94,1377.02,1377.02,2480430000
"Oct 20, 2006",1366.94,1368.66,1362.1,1368.6,1368.6,2526410000
"Oct 19, 2006",1365.95,1368.09,1362.06,1366.96,1366.96,2619830000
"Oct 18, 2006",1363.93,1372.87,1360.95,1365.8,1365.8,2658840000
"Oct 17, 2006",1369.05,1369.05,1356.87,1364.05,1364.05,2519620000
"Oct 16, 2006",1365.61,1370.2,1364.48,1369.06,1369.06,2305920000
"Oct 13, 2006",1362.82,1366.63,1360.5,1365.62,1365.62,2482920000
"Oct 12, 2006",1349.94,1363.76,1349.94,1362.83,1362.83,2514350000
"Oct 11, 2006",1353.28,1353.97,1343.57,1349.95,1349.95,2521000000
"Oct 10, 2006",1350.62,1354.23,1348.6,1353.42,1353.42,2376140000
"Oct 09, 2006",1349.58,1352.69,1346.55,1350.66,1350.66,1935170000
"Oct 06, 2006",1353.22,1353.22,1344.21,1349.59,1349.59,2523000000
"Oct 05, 2006",1349.84,1353.79,1347.75,1353.22,1353.22,2817240000
"Oct 04, 2006",1333.81,1350.2,1331.48,1350.2,1350.2,3019880000
"Oct 03, 2006",1331.32,1338.31,1327.1,1334.11,1334.11,2682690000
"Oct 02, 2006",1335.82,1338.54,1330.28,1331.32,1331.32,2154480000
"Sep 29, 2006",1339.15,1339.88,1335.64,1335.85,1335.85,2273430000
"Sep 28, 2006",1336.56,1340.28,1333.75,1338.88,1338.88,2397820000
"Sep 27, 2006",1336.12,1340.08,1333.54,1336.59,1336.59,2749190000
"Sep 26, 2006",1326.35,1336.6,1325.3,1336.35,1336.35,2673350000
"Sep 25, 2006",1314.78,1329.35,1311.58,1326.37,1326.37,2710240000
"Sep 22, 2006",1318.03,1318.03,1310.94,1314.78,1314.78,2162880000
"Sep 21, 2006",1324.89,1328.19,1315.45,1318.03,1318.03,2627440000
"Sep 20, 2006",1318.28,1328.53,1318.28,1325.18,1325.18,2543070000
"Sep 19, 2006",1321.17,1322.04,1312.17,1317.64,1317.64,2390850000
"Sep 18, 2006",1319.85,1324.87,1318.16,1321.18,1321.18,2325080000
"Sep 15, 2006",1316.28,1324.65,1316.28,1319.66,1319.66,3198030000
"Sep 14, 2006",1318,1318,1313.25,1316.28,1316.28,2351220000
"Sep 13, 2006",1312.74,1319.92,1311.12,1318.07,1318.07,2597220000
"Sep 12, 2006",1299.53,1314.28,1299.53,1313,1313,2791580000
"Sep 11, 2006",1298.86,1302.36,1290.93,1299.54,1299.54,2506430000
"Sep 08, 2006",1294.02,1300.14,1294.02,1298.92,1298.92,2132890000
"Sep 07, 2006",1300.21,1301.25,1292.13,1294.02,1294.02,2325850000
"Sep 06, 2006",1313.04,1313.04,1299.28,1300.26,1300.26,2329870000
"Sep 05, 2006",1310.94,1314.67,1308.82,1313.25,1313.25,2114480000
"Sep 01, 2006",1303.8,1312.03,1303.8,1311.01,1311.01,1800520000
"Aug 31, 2006",1304.25,1306.11,1302.45,1303.82,1303.82,1974540000
"Aug 30, 2006",1303.7,1306.74,1302.15,1305.37,1305.37,2060690000
"Aug 29, 2006",1301.57,1305.02,1295.29,1304.28,1304.28,2093720000
"Aug 28, 2006",1295.09,1305.02,1293.97,1301.78,1301.78,1834920000
"Aug 25, 2006",1295.92,1298.88,1292.39,1295.09,1295.09,1667580000
"Aug 24, 2006",1292.97,1297.23,1291.4,1296.06,1296.06,1930320000
"Aug 23, 2006",1298.73,1301.5,1289.82,1292.99,1292.99,1893670000
"Aug 22, 2006",1297.52,1302.49,1294.44,1298.82,1298.82,1908740000
"Aug 21, 2006",1302.3,1302.3,1295.51,1297.52,1297.52,1759240000
"Aug 18, 2006",1297.48,1302.3,1293.57,1302.3,1302.3,2033910000
"Aug 17, 2006",1295.37,1300.78,1292.71,1297.48,1297.48,2458340000
"Aug 16, 2006",1285.27,1296.21,1285.27,1295.43,1295.43,2554570000
"Aug 15, 2006",1268.19,1286.23,1268.19,1285.58,1285.58,2334100000
"Aug 14, 2006",1266.67,1278.9,1266.67,1268.21,1268.21,2118020000
"Aug 11, 2006",1271.64,1271.64,1262.08,1266.74,1266.74,2004540000
"Aug 10, 2006",1265.72,1272.55,1261.3,1271.81,1271.81,2402190000
"Aug 09, 2006",1271.13,1283.74,1264.73,1265.95,1265.95,2555180000
"Aug 08, 2006",1275.67,1282.75,1268.37,1271.48,1271.48,2457840000
"Aug 07, 2006",1279.31,1279.31,1273,1275.77,1275.77,2045660000
"Aug 04, 2006",1280.26,1292.92,1273.82,1279.36,1279.36,2530970000
"Aug 03, 2006",1278.22,1283.96,1271.25,1280.27,1280.27,2728440000
"Aug 02, 2006",1270.73,1283.42,1270.73,1277.41,1277.41,2610750000
"Aug 01, 2006",1278.53,1278.66,1265.71,1270.92,1270.92,2527690000
"Jul 31, 2006",1278.53,1278.66,1274.31,1276.66,1276.66,2461300000
"Jul 28, 2006",1263.15,1280.42,1263.15,1278.55,1278.55,2480420000
"Jul 27, 2006",1268.2,1275.85,1261.92,1263.2,1263.2,2776710000
"Jul 26, 2006",1268.87,1273.89,1261.94,1268.4,1268.4,2667710000
"Jul 25, 2006",1260.91,1272.39,1257.19,1268.88,1268.88,2563930000
"Jul 24, 2006",1240.25,1262.5,1240.25,1260.91,1260.91,2312720000
"Jul 21, 2006",1249.12,1250.96,1238.72,1240.29,1240.29,2704090000
"Jul 20, 2006",1259.81,1262.56,1249.13,1249.13,1249.13,2345580000
"Jul 19, 2006",1236.74,1261.81,1236.74,1259.81,1259.81,2701980000
"Jul 18, 2006",1234.48,1239.86,1224.54,1236.86,1236.86,2481750000
"Jul 17, 2006",1236.2,1240.07,1231.49,1234.49,1234.49,2146410000
"Jul 14, 2006",1242.29,1242.7,1228.45,1236.2,1236.2,2467120000
"Jul 13, 2006",1258.58,1258.58,1241.43,1242.28,1242.28,2545760000
"Jul 12, 2006",1272.39,1273.31,1257.29,1258.6,1258.6,2250450000
"Jul 11, 2006",1267.26,1273.64,1259.65,1272.43,1272.43,2310850000
"Jul 10, 2006",1265.46,1274.06,1264.46,1267.34,1267.34,1854590000
"Jul 07, 2006",1274.08,1275.38,1263.13,1265.48,1265.48,1988150000
"Jul 06, 2006",1270.58,1278.32,1270.58,1274.08,1274.08,2009160000
"Jul 05, 2006",1280.05,1280.05,1265.91,1270.91,1270.91,2165070000
"Jul 03, 2006",1270.06,1280.38,1270.06,1280.19,1280.19,1114470000
"Jun 30, 2006",1272.86,1276.3,1270.2,1270.2,1270.2,3049560000
"Jun 29, 2006",1245.94,1272.88,1245.94,1272.87,1272.87,2621250000
"Jun 28, 2006",1238.99,1247.06,1237.59,1246,1246,2085490000
"Jun 27, 2006",1250.55,1253.37,1238.94,1239.2,1239.2,2203130000
"Jun 26, 2006",1244.5,1250.92,1243.68,1250.56,1250.56,1878580000
"Jun 23, 2006",1245.59,1253.13,1241.43,1244.5,1244.5,2017270000
"Jun 22, 2006",1251.92,1251.92,1241.53,1245.6,1245.6,2148180000
"Jun 21, 2006",1240.09,1257.96,1240.09,1252.2,1252.2,2361230000
"Jun 20, 2006",1240.12,1249.01,1238.87,1240.12,1240.12,2232950000
"Jun 19, 2006",1251.54,1255.93,1237.17,1240.13,1240.13,2517200000
"Jun 16, 2006",1256.16,1256.27,1246.33,1251.54,1251.54,2783390000
"Jun 15, 2006",1230.01,1258.64,1230.01,1256.16,1256.16,2775480000
"Jun 14, 2006",1223.66,1231.46,1219.29,1230.04,1230.04,2667990000
"Jun 13, 2006",1236.08,1243.37,1222.52,1223.69,1223.69,3215770000
"Jun 12, 2006",1252.27,1255.22,1236.43,1237.44,1237.44,2247010000
"Jun 09, 2006",1257.93,1262.58,1250.03,1252.3,1252.3,2214000000
"Jun 08, 2006",1256.08,1259.85,1235.18,1257.93,1257.93,3543790000
"Jun 07, 2006",1263.61,1272.47,1255.77,1256.15,1256.15,2644170000
"Jun 06, 2006",1265.23,1269.88,1254.46,1263.85,1263.85,2697650000
"Jun 05, 2006",1288.16,1288.16,1264.66,1265.29,1265.29,2313470000
"Jun 02, 2006",1285.71,1290.68,1280.22,1288.22,1288.22,2295540000
"Jun 01, 2006",1270.05,1285.71,1269.19,1285.71,1285.71,2360160000
"May 31, 2006",1259.38,1270.09,1259.38,1270.09,1270.09,2692160000
"May 30, 2006",1280.04,1280.04,1259.87,1259.87,1259.87,2176190000
"May 26, 2006",1272.71,1280.54,1272.5,1280.16,1280.16,1814020000
"May 25, 2006",1258.41,1273.26,1258.41,1272.88,1272.88,2372730000
"May 24, 2006",1256.56,1264.53,1245.34,1258.57,1258.57,2999030000
"May 23, 2006",1262.06,1273.67,1256.15,1256.58,1256.58,2605250000
"May 22, 2006",1267.03,1268.77,1252.98,1262.07,1262.07,2773010000
"May 19, 2006",1261.81,1272.15,1256.28,1267.03,1267.03,2982300000
"May 18, 2006",1270.25,1274.89,1261.75,1261.81,1261.81,2537490000
"May 17, 2006",1291.73,1291.73,1267.31,1270.32,1270.32,2830200000
"May 16, 2006",1294.5,1297.88,1288.51,1292.08,1292.08,2386210000
"May 15, 2006",1291.19,1294.81,1284.51,1294.5,1294.5,2505660000
"May 12, 2006",1305.88,1305.88,1290.38,1291.24,1291.24,2567970000
"May 11, 2006",1322.63,1322.63,1303.45,1305.92,1305.92,2531520000
"May 10, 2006",1324.57,1325.51,1317.44,1322.85,1322.85,2268550000
"May 09, 2006",1324.66,1326.6,1322.48,1325.14,1325.14,2157290000
"May 08, 2006",1325.76,1326.7,1322.87,1324.66,1324.66,2151300000
"May 05, 2006",1312.25,1326.53,1312.25,1325.76,1325.76,2294760000
"May 04, 2006",1307.85,1315.14,1307.85,1312.25,1312.25,2431450000
"May 03, 2006",1313.21,1313.47,1303.92,1308.12,1308.12,2395230000
"May 02, 2006",1305.19,1313.66,1305.19,1313.21,1313.21,2403470000
"May 01, 2006",1310.61,1317.21,1303.46,1305.19,1305.19,2437040000
"Apr 28, 2006",1309.72,1316.04,1306.16,1310.61,1310.61,2419920000
"Apr 27, 2006",1305.41,1315,1295.57,1309.72,1309.72,2772010000
"Apr 26, 2006",1301.74,1310.97,1301.74,1305.41,1305.41,2502690000
"Apr 25, 2006",1308.11,1310.79,1299.17,1301.74,1301.74,2366380000
"Apr 24, 2006",1311.28,1311.28,1303.79,1308.11,1308.11,2117330000
"Apr 21, 2006",1311.46,1317.67,1306.59,1311.28,1311.28,2392630000
"Apr 20, 2006",1309.93,1318.16,1306.38,1311.46,1311.46,2512920000
"Apr 19, 2006",1307.65,1310.39,1302.79,1309.93,1309.93,2447310000
"Apr 18, 2006",1285.33,1309.02,1285.33,1307.28,1307.28,2595440000
"Apr 17, 2006",1289.12,1292.45,1280.74,1285.33,1285.33,1794650000
"Apr 13, 2006",1288.12,1292.09,1283.37,1289.12,1289.12,1891940000
"Apr 12, 2006",1286.57,1290.93,1286.45,1288.12,1288.12,1938100000
"Apr 11, 2006",1296.6,1300.71,1282.96,1286.57,1286.57,2232880000
"Apr 10, 2006",1295.51,1300.74,1293.17,1296.62,1296.62,1898320000
"Apr 07, 2006",1309.04,1314.07,1294.18,1295.5,1295.5,2082470000
"Apr 06, 2006",1311.56,1311.99,1302.44,1309.04,1309.04,2281680000
"Apr 05, 2006",1305.93,1312.81,1304.82,1311.56,1311.56,2420020000
"Apr 04, 2006",1297.81,1307.55,1294.71,1305.93,1305.93,2147660000
"Apr 03, 2006",1302.88,1309.19,1296.65,1297.81,1297.81,2494080000
"Mar 31, 2006",1300.25,1303,1294.87,1294.87,1294.87,2236710000
"Mar 30, 2006",1302.89,1310.15,1296.72,1300.25,1300.25,2294560000
"Mar 29, 2006",1293.23,1305.6,1293.23,1302.89,1302.89,2143540000
"Mar 28, 2006",1301.61,1306.24,1291.84,1293.23,1293.23,2148580000
"Mar 27, 2006",1302.95,1303.74,1299.09,1301.61,1301.61,2029700000
"Mar 24, 2006",1301.67,1306.53,1298.89,1302.95,1302.95,2326070000
"Mar 23, 2006",1305.04,1305.04,1298.11,1301.67,1301.67,1980940000
"Mar 22, 2006",1297.23,1305.97,1295.81,1305.04,1305.04,2039810000
"Mar 21, 2006",1305.08,1310.88,1295.82,1297.23,1297.23,2147370000
"Mar 20, 2006",1307.25,1310,1303.59,1305.08,1305.08,1976830000
"Mar 17, 2006",1305.33,1309.79,1305.32,1307.25,1307.25,2549620000
"Mar 16, 2006",1303.02,1310.45,1303.02,1305.33,1305.33,2292180000
"Mar 15, 2006",1297.48,1304.4,1294.97,1303.02,1303.02,2293000000
"Mar 14, 2006",1284.13,1298.14,1282.67,1297.48,1297.48,2165270000
"Mar 13, 2006",1281.58,1287.37,1281.58,1284.13,1284.13,2070330000
"Mar 10, 2006",1272.23,1284.37,1271.11,1281.42,1281.42,2123450000
"Mar 09, 2006",1278.47,1282.74,1272.23,1272.23,1272.23,2140110000
"Mar 08, 2006",1275.88,1280.33,1268.42,1278.47,1278.47,2442870000
"Mar 07, 2006",1278.26,1278.26,1271.11,1275.88,1275.88,2268050000
